_Input;_Num;_pageUrl;_resultNumber;_Source;_widgetName;City;Company;Display Sheet ;Id;Industry;Metro;Rank (copy);State L;State S;Url;Workers (bin);Growth;Metric Calculation;Rank;Rev;Revenue;Revenue (copy);Workers;Workers (copy);Yrs On List
;1129;http://www.inc.com/inc5000list/json/inc5000_2014.json;1129;Inc5000 Company List;Inc5000 Company List;San Francisco;SpringAhead;Company;21222;Software;San Francisco;01/01/1129;California;CA;springahead;30;391,1479;151064,5;1129;151064,5;4531935;4,53M;30;30;3
;3428;http://www.inc.com/inc5000list/json/inc5000_2014.json;3428;Inc5000 Company List;Inc5000 Company List;San Francisco;Viscira;Company;21835;Software;San Francisco;01/01/3428;California;CA;viscira;70;97,2668;132857,25974026;3428;132857,25974026;10230009;10,23M;77;77;3
;4722;http://www.inc.com/inc5000list/json/inc5000_2014.json;4722;Inc5000 Company List;Inc5000 Company List;San Francisco;Discovia;Company;21951;Software;San Francisco;01/01/4722;California;CA;discovia;100;51,1;192158,39047619;4722;192158,39047619;20176631;20,18M;105;105;3
;1148;http://www.inc.com/inc5000list/json/inc5000_2014.json;1148;Inc5000 Company List;Inc5000 Company List;Santa Barbara;Ontraport;Company;21047;Software;Santa Barbara-Santa Maria-Goleta CA;01/01/1148;California;CA;ontraport;70;382,8474;114777,777777778;1148;114777,777777778;8264000;8,26M;72;72;3
;2860;http://www.inc.com/inc5000list/json/inc5000_2014.json;2860;Inc5000 Company List;Inc5000 Company List;Boulder;ShipCompliant;Company;19952;Software;Boulder CO;01/01/2860;Colorado;CO;shipcompliant;40;128,5328;178587,4;2860;178587,4;7143496;7,14M;40;40;3
;1256;http://www.inc.com/inc5000list/json/inc5000_2014.json;1256;Inc5000 Company List;Inc5000 Company List;Wilmington;SevOne;Company;19431;Software;Philadelphia;01/01/1256;Delaware;DE;sevone;240;345,5723;164713,729166667;1256;164713,729166667;39531295;39,53M;240;240;3
;1363;http://www.inc.com/inc5000list/json/inc5000_2014.json;1363;Inc5000 Company List;Inc5000 Company List;Orlando;ActivEngage;Company;21065;Software;;01/01/1363;Florida;FL;activengage;140;316,5142;58550;1363;58550;8197000;8,20M;140;140;3
;3797;http://www.inc.com/inc5000list/json/inc5000_2014.json;3797;Inc5000 Company List;Inc5000 Company List;Coral Springs;AOD Software;Company;18677;Software;Miami;01/01/3797;Florida;FL;aod-software;130;82,0987;200374,100719424;3797;200374,100719424;27852000;27,85M;139;139;3
;3459;http://www.inc.com/inc5000list/json/inc5000_2014.json;3459;Inc5000 Company List;Inc5000 Company List;Kennesaw;Orasi Software;Company;21981;Software;Atlanta;01/01/3459;Georgia;GA;orasi-software;270;95,9174;259809,014814815;3459;259809,014814815;70148434;70,15M;270;270;3
;1081;http://www.inc.com/inc5000list/json/inc5000_2014.json;1081;Inc5000 Company List;Inc5000 Company List;Chicago;CityTech;Company;22467;Software;Chicago;01/01/1081;Illinois;IL;citytech;100;412,8562;184462,457142857;1081;184462,457142857;19368558;19,37M;105;105;3
;3879;http://www.inc.com/inc5000list/json/inc5000_2014.json;3879;Inc5000 Company List;Inc5000 Company List;Machesney Park;Practice Velocity;Company;21934;Software;Rockford IL;01/01/3879;Illinois;IL;practice-velocity;130;79,3387;180752,933823529;3879;180752,933823529;24582399;24,58M;136;136;3
;1480;http://www.inc.com/inc5000list/json/inc5000_2014.json;1480;Inc5000 Company List;Inc5000 Company List;Anderson;Ticketracker;Company;22417;Software;Anderson IN;01/01/1480;Indiana;IN;ticketracker;10;289,5068;302074,466666667;1480;302074,466666667;4531117;4,53M;15;15;3
;2912;http://www.inc.com/inc5000list/json/inc5000_2014.json;2912;Inc5000 Company List;Inc5000 Company List;Indianapolis;RICS Software;Company;22215;Software;Indianapolis IN;01/01/2912;Indiana;IN;rics-software;30;124,837;128695,363636364;2912;128695,363636364;4246947;4,25M;33;33;3
;2923;http://www.inc.com/inc5000list/json/inc5000_2014.json;2923;Inc5000 Company List;Inc5000 Company List;Acton;Sorriso Technologies;Company;4034;Software;Boston;01/01/2923;Massachusetts;MA;sorriso-technologies;0;124,2271;;2923;;2919195;2,92M;0;0;3
;1295;http://www.inc.com/inc5000list/json/inc5000_2014.json;1295;Inc5000 Company List;Inc5000 Company List;Franklin;Saylent Technologies;Company;21511;Software;Boston;01/01/1295;Massachusetts;MA;saylent-technologies;20;333,6336;213925,925925926;1295;213925,925925926;5776000;5,78M;27;27;3
;1446;http://www.inc.com/inc5000list/json/inc5000_2014.json;1446;Inc5000 Company List;Inc5000 Company List;Boston;Buildium;Company;21429;Software;Boston;01/01/1446;Massachusetts;MA;buildium;60;294,8924;112073,104477612;1446;112073,104477612;7508898;7,51M;67;67;3
;2159;http://www.inc.com/inc5000list/json/inc5000_2014.json;2159;Inc5000 Company List;Inc5000 Company List;Kalamazoo;Maestro;Company;21366;Software;Kalamazoo-Portage MI;01/01/2159;Michigan;MI;maestro;20;183,8006;131244,448275862;2159;131244,448275862;3806089;3,81M;29;29;3
;3366;http://www.inc.com/inc5000list/json/inc5000_2014.json;3366;Inc5000 Company List;Inc5000 Company List;Eagan;TempWorks Software;Company;7036;Software;Minneapolis;01/01/3366;Minnesota;MN;tempworks-software;110;99,6723;121872,727272727;3366;121872,727272727;13406000;13,41M;110;110;3
;3481;http://www.inc.com/inc5000list/json/inc5000_2014.json;3481;Inc5000 Company List;Inc5000 Company List;Center Harbor;Smartware Group;Company;22346;Software;Laconia NH;01/01/3481;New Hampshire;NH;smartware-group;20;94,9403;128140,740740741;3481;128140,740740741;3459800;3,46M;27;27;3
;4477;http://www.inc.com/inc5000list/json/inc5000_2014.json;4477;Inc5000 Company List;Inc5000 Company List;Matawan;XCEL Solutions;Company;1690;Software;New York City;01/01/4477;New Jersey;NJ;xcel-solutions;60;58,6704;88908,45;4477;88908,45;5334507;5,33M;60;60;3
;2929;http://www.inc.com/inc5000list/json/inc5000_2014.json;2929;Inc5000 Company List;Inc5000 Company List;Latham;SportsSignup;Company;21842;Software;Albany-Schenectady-Troy NY;01/01/2929;New York;NY;sportssignup;20;123,5984;174104,708333333;2929;174104,708333333;4178513;4,18M;24;24;3
;1988;http://www.inc.com/inc5000list/json/inc5000_2014.json;1988;Inc5000 Company List;Inc5000 Company List;Charlotte;MSIGHTS;Company;22066;Software;Charlotte;01/01/1988;North Carolina;NC;msights;40;204,9707;91243,244444444;1988;91243,244444444;4105946;4,11M;45;45;3
;2238;http://www.inc.com/inc5000list/json/inc5000_2014.json;2238;Inc5000 Company List;Inc5000 Company List;Fargo;Pedigree Technologies;Company;21993;Software;Fargo ND-MN;01/01/2238;North Dakota;ND;pedigree-technologies;50;174,4418;105036,363636364;2238;105036,363636364;5777000;5,78M;55;55;3
;1721;http://www.inc.com/inc5000list/json/inc5000_2014.json;1721;Inc5000 Company List;Inc5000 Company List;Columbus;Dynamit;Company;21603;Software;Columbus OH;01/01/1721;Ohio;OH;dynamit;40;243,6775;113777,627906977;1721;113777,627906977;4892438;4,89M;43;43;3
;1927;http://www.inc.com/inc5000list/json/inc5000_2014.json;1927;Inc5000 Company List;Inc5000 Company List;Salem;Open Dental Software;Company;21941;Software;Salem OR;01/01/1927;Oregon;OR;open-dental-software;40;211,5905;97769,978260870;1927;97769,978260870;4497419;4,50M;46;46;3
;1349;http://www.inc.com/inc5000list/json/inc5000_2014.json;1349;Inc5000 Company List;Inc5000 Company List;North Charleston;Omatic Software;Company;21062;Software;Charleston-North Charleston SC;01/01/1349;South Carolina;SC;omatic-software;20;318,8387;161534,961538462;1349;161534,961538462;4199909;4,20M;26;26;3
;1960;http://www.inc.com/inc5000list/json/inc5000_2014.json;1960;Inc5000 Company List;Inc5000 Company List;Nashville;Qualifacts Systems;Company;21755;Software;Nashville;01/01/1960;Tennessee;TN;qualifacts-systems;120;207,1715;154142,355371901;1960;154142,355371901;18651225;18,65M;121;121;3
;3397;http://www.inc.com/inc5000list/json/inc5000_2014.json;3397;Inc5000 Company List;Inc5000 Company List;Austin;Hayes Software Systems;Company;6753;Software;Austin;01/01/3397;Texas;TX;hayes-software-systems;20;98,5311;188121,6;3397;188121,6;4703040;4,70M;25;25;3
;3057;http://www.inc.com/inc5000list/json/inc5000_2014.json;3057;Inc5000 Company List;Inc5000 Company List;Beaumont;AmeriCommerce;Company;21967;Software;Beaumont-Port Arthur TX;01/01/3057;Texas;TX;americommerce;30;116,3499;101344,419354839;3057;101344,419354839;3141677;3,14M;31;31;3
;1793;http://www.inc.com/inc5000list/json/inc5000_2014.json;1793;Inc5000 Company List;Inc5000 Company List;Dallas;BizNet Software;Company;22169;Software;Dallas;01/01/1793;Texas;TX;biznet-software;40;231,0221;163245,707317073;1793;163245,707317073;6693074;6,69M;41;41;3
;4598;http://www.inc.com/inc5000list/json/inc5000_2014.json;4598;Inc5000 Company List;Inc5000 Company List;Houston;Idera;Company;22435;Software;Houston;01/01/4598;Texas;TX;idera;220;54,9486;197933,509090909;4598;197933,509090909;43545372;43,55M;220;220;3
;1356;http://www.inc.com/inc5000list/json/inc5000_2014.json;1356;Inc5000 Company List;Inc5000 Company List;Chesapeake;CDYNE;Company;21455;Software;Virginia Beach-Norfolk-Newport News VA-NC;01/01/1356;Virginia;VA;cdyne;70;317,799;79339,480519481;1356;79339,480519481;6109140;6,11M;77;77;3
;4148;http://www.inc.com/inc5000list/json/inc5000_2014.json;4148;Inc5000 Company List;Inc5000 Company List;Reston;RFID Global Solution;Company;21592;Software;Washington DC;01/01/4148;Virginia;VA;rfid-global-solution;20;69,8895;215178,761904762;4148;215178,761904762;4518754;4,52M;21;21;3
;2076;http://www.inc.com/inc5000list/json/inc5000_2014.json;2076;Inc5000 Company List;Inc5000 Company List;Herndon;Solution Street;Company;21618;Software;Washington DC;01/01/2076;Virginia;VA;solution-street;20;193,4329;234726,538461538;2076;234726,538461538;6102890;6,10M;26;26;3
;4981;http://www.inc.com/inc5000list/json/inc5000_2014.json;4981;Inc5000 Company List;Inc5000 Company List;Manassas;Tracen Technologies;Company;17637;Software;Washington DC;01/01/4981;Virginia;VA;tracen-technologies;20;43,0118;257410,576923077;4981;257410,576923077;6692675;6,69M;26;26;3
;1494;http://www.inc.com/inc5000list/json/inc5000_2014.json;1494;Inc5000 Company List;Inc5000 Company List;Reston;ThunderCat Technology;Company;21496;Software;Washington DC;01/01/1494;Virginia;VA;thundercat-technology;40;287,4223;8296645,68292683;1494;8296645,68292683;340162473;340,16M;41;41;3
;2374;http://www.inc.com/inc5000list/json/inc5000_2014.json;2374;Inc5000 Company List;Inc5000 Company List;Arlington;Higher Logic;Company;21584;Software;Washington DC;01/01/2374;Virginia;VA;higher-logic;40;162,5692;155928,571428571;2374;155928,571428571;7640500;7,64M;49;49;3
;3682;http://www.inc.com/inc5000list/json/inc5000_2014.json;3682;Inc5000 Company List;Inc5000 Company List;Falls Church;Nexus Systems;Company;21855;Software;Washington DC;01/01/3682;Virginia;VA;nexus-systems;50;87,2417;108890,192307692;3682;108890,192307692;5662290;5,66M;52;52;3
;1318;http://www.inc.com/inc5000list/json/inc5000_2014.json;1318;Inc5000 Company List;Inc5000 Company List;La Crosse;Authenticom;Company;21514;Software;La Crosse WI-MN;01/01/1318;Wisconsin;WI;authenticom;90;326,1994;162805,010416667;1318;162805,010416667;15629281;15,63M;96;96;3
;4732;http://www.inc.com/inc5000list/json/inc5000_2014.json;4732;Inc5000 Company List;Inc5000 Company List;Irvine;Cosemi Technologies;Company;19499;Telecommunications;Los Angeles;01/01/4732;California;CA;cosemi-technologies;30;50,8807;190569,806451613;4732;190569,806451613;5907664;5,91M;31;31;3
;2962;http://www.inc.com/inc5000list/json/inc5000_2014.json;2962;Inc5000 Company List;Inc5000 Company List;Winnetka;Phone Power;Company;19229;Telecommunications;Los Angeles;01/01/2962;California;CA;phone-power;80;121,8638;198661,83908046;2962;198661,83908046;17283580;17,28M;87;87;3
;4394;http://www.inc.com/inc5000list/json/inc5000_2014.json;4394;Inc5000 Company List;Inc5000 Company List;Irvine;T-Force;Company;21164;Telecommunications;Los Angeles;01/01/4394;California;CA;t-force;310;61,5991;105802,061093248;4394;105802,061093248;32904441;32,90M;311;311;3
;4707;http://www.inc.com/inc5000list/json/inc5000_2014.json;4707;Inc5000 Company List;Inc5000 Company List;Santa Barbara;Tempest Telecom Solutions;Company;22353;Telecommunications;Santa Barbara-Santa Maria-Goleta CA;01/01/4707;California;CA;tempest-telecom-solutions;160;51,522;359084,5625;4707;359084,5625;57453530;57,45M;160;160;3
;2424;http://www.inc.com/inc5000list/json/inc5000_2014.json;2424;Inc5000 Company List;Inc5000 Company List;Englewood;Global Communications Group;Company;21902;Telecommunications;Denver;01/01/2424;Colorado;CO;global-communications-group;20;158,6982;218600;2424;218600;4372000;4,37M;20;20;3
;2451;http://www.inc.com/inc5000list/json/inc5000_2014.json;2451;Inc5000 Company List;Inc5000 Company List;Tampa;Modern Enterprise Solutions;Company;22340;Telecommunications;Tampa;01/01/2451;Florida;FL;modern-enterprise-solutions;60;156,0946;236156,553846154;2451;236156,553846154;15350176;15,35M;65;65;3
;3827;http://www.inc.com/inc5000list/json/inc5000_2014.json;3827;Inc5000 Company List;Inc5000 Company List;Clearwater;Stratus Video Interpreting;Company;22176;Telecommunications;Tampa;01/01/3827;Florida;FL;stratus-video-interpreting;620;81,1534;90789,008051530;3827;90789,008051530;56379974;56,38M;621;621;3
;4219;http://www.inc.com/inc5000list/json/inc5000_2014.json;4219;Inc5000 Company List;Inc5000 Company List;Atlanta;Overgroup;Company;22044;Telecommunications;Atlanta;01/01/4219;Georgia;GA;overgroup;20;67,5997;144968,681818182;4219;144968,681818182;3189311;3,19M;22;22;3
;4203;http://www.inc.com/inc5000list/json/inc5000_2014.json;4203;Inc5000 Company List;Inc5000 Company List;Alpharetta;FiberLight;Company;17880;Telecommunications;Atlanta;01/01/4203;Georgia;GA;fiberlight;130;68,0005;747404,411764706;4203;747404,411764706;101647000;101,65M;136;136;3
;1419;http://www.inc.com/inc5000list/json/inc5000_2014.json;1419;Inc5000 Company List;Inc5000 Company List;Roswell;Fulton Communications;Company;22297;Telecommunications;Atlanta;01/01/1419;Georgia;GA;fulton-communications;130;300,7393;194828,258992806;1419;194828,258992806;27081128;27,08M;139;139;3
;2548;http://www.inc.com/inc5000list/json/inc5000_2014.json;2548;Inc5000 Company List;Inc5000 Company List;Evanston;Converged Communication Systems;Company;22001;Telecommunications;Chicago;01/01/2548;Illinois;IL;converged-communication-systems;40;148,026;166234,145833333;2548;166234,145833333;7979239;7,98M;48;48;3
;4375;http://www.inc.com/inc5000list/json/inc5000_2014.json;4375;Inc5000 Company List;Inc5000 Company List;Hiawatha;Ready Wireless;Company;22576;Telecommunications;Iowa City IA;01/01/4375;Iowa;IA;ready-wireless;60;62,4161;427587,044776119;4375;427587,044776119;28648332;28,65M;67;67;3
;2006;http://www.inc.com/inc5000list/json/inc5000_2014.json;2006;Inc5000 Company List;Inc5000 Company List;Buhler;IdeaTek;Company;22350;Telecommunications;Wichita KS;01/01/2006;Kansas;KS;ideatek;30;202,6498;139362,810810811;2006;139362,810810811;5156424;5,16M;37;37;3
;1941;http://www.inc.com/inc5000list/json/inc5000_2014.json;1941;Inc5000 Company List;Inc5000 Company List;Eden Prairie;Customer Contact Services;Company;22055;Telecommunications;Minneapolis;01/01/1941;Minnesota;MN;customer-contact-services;130;208,9012;37913,659420290;1941;37913,659420290;5232085;5,23M;138;138;3
;3461;http://www.inc.com/inc5000list/json/inc5000_2014.json;3461;Inc5000 Company List;Inc5000 Company List;Clinton;RDS Solutions;Company;22337;Telecommunications;New York City;01/01/3461;New Jersey;NJ;rds-solutions;10;95,8066;264600;3461;264600;3969000;3,97M;15;15;3
;3740;http://www.inc.com/inc5000list/json/inc5000_2014.json;3740;Inc5000 Company List;Inc5000 Company List;Roslyn Heights;Advantage Communications Group;Company;21608;Telecommunications;New York City;01/01/3740;New York;NY;advantage-communications-group;10;84,5473;399005,25;3740;399005,25;6384084;6,38M;16;16;3
;4105;http://www.inc.com/inc5000list/json/inc5000_2014.json;4105;Inc5000 Company List;Inc5000 Company List;New York;Business Communications Management;Company;22660;Telecommunications;New York City;01/01/4105;New York;NY;business-communications-management;20;71,1962;495581,807692308;4105;495581,807692308;12885127;12,89M;26;26;3
;3676;http://www.inc.com/inc5000list/json/inc5000_2014.json;3676;Inc5000 Company List;Inc5000 Company List;Portland;Certified Languages International;Company;18458;Telecommunications;Portland OR;01/01/3676;Oregon;OR;certified-languages-international;60;87,3433;275010,28358209;3676;275010,28358209;18425689;18,43M;67;67;3
;2130;http://www.inc.com/inc5000list/json/inc5000_2014.json;2130;Inc5000 Company List;Inc5000 Company List;Portland;Ruby Receptionists;Company;21998;Telecommunications;Portland OR;01/01/2130;Oregon;OR;ruby-receptionists;120;187,439;87771,232558140;2130;87771,232558140;11322489;11,32M;129;129;3
;2054;http://www.inc.com/inc5000list/json/inc5000_2014.json;2054;Inc5000 Company List;Inc5000 Company List;Pittsburgh;VoIP Innovations;Company;21453;Telecommunications;Pittsburgh PA;01/01/2054;Pennsylvania;PA;voip-innovations;20;195,8624;477137,409090909;2054;477137,409090909;10497023;10,50M;22;22;3
;4640;http://www.inc.com/inc5000list/json/inc5000_2014.json;4640;Inc5000 Company List;Inc5000 Company List;Dallas;Versacom;Company;18712;Telecommunications;Dallas;01/01/4640;Texas;TX;versacom;40;53,5997;262862,775;4640;262862,775;10514511;10,51M;40;40;3
;3990;http://www.inc.com/inc5000list/json/inc5000_2014.json;3990;Inc5000 Company List;Inc5000 Company List;Plano;Masergy Communication;Company;7633;Telecommunications;Dallas;01/01/3990;Texas;TX;masergy-communication;240;75,054;694085,239837398;3990;694085,239837398;170744969;170,74M;246;246;3
;3078;http://www.inc.com/inc5000list/json/inc5000_2014.json;3078;Inc5000 Company List;Inc5000 Company List;Carlsbad;SaveOnResorts.com;Company;17467;Travel & Hospitality;San Diego;01/01/3078;California;CA;saveonresortscom;70;115,2001;98625,373333333;3078;98625,373333333;7396903;7,40M;75;75;3
;2217;http://www.inc.com/inc5000list/json/inc5000_2014.json;2217;Inc5000 Company List;Inc5000 Company List;Greenwood Village;Sceptre Hospitality Resources;Company;22331;Travel & Hospitality;Denver;01/01/2217;Colorado;CO;sceptre-hospitality-resources;30;177,6412;141446,757575758;2217;141446,757575758;4667743;4,67M;33;33;3
;2257;http://www.inc.com/inc5000list/json/inc5000_2014.json;2257;Inc5000 Company List;Inc5000 Company List;Miramar Beach;Banyan Investment Group;Company;22560;Travel & Hospitality;Fort Walton Beach-Crestview-Destin FL;01/01/2257;Florida;FL;banyan-investment-group;250;173,141;84501,615079365;2257;84501,615079365;21294407;21,29M;252;252;3
;2645;http://www.inc.com/inc5000list/json/inc5000_2014.json;2645;Inc5000 Company List;Inc5000 Company List;Wakefield;Tenon Tours;Company;21122;Travel & Hospitality;Boston;01/01/2645;Massachusetts;MA;tenon-tours;10;141,7344;177689,875;2645;177689,875;2843038;2,84M;16;16;3
;4478;http://www.inc.com/inc5000list/json/inc5000_2014.json;4478;Inc5000 Company List;Inc5000 Company List;Missoula;Adventure Life;Company;19083;Travel & Hospitality;Missoula MT;01/01/4478;Montana;MT;adventure-life;10;58,6093;675392,631578947;4478;675392,631578947;12832460;12,83M;19;19;3
